grant_no,unit_sector,country,beneficiary,address,project,eur,year,project_clean,unit_sector_long
2013/243,SBS,Portugal,Foreigners and Borders Service,"Avenida do Casal de Cabanas,  Urbaniza̤̣o CabanasGolfe, no 1, 2734-506 Barcarena",2013/SBS/03 Focal Points Sea 2013,910,2013,Focal Points,Sea Border Sector
2013/251,SBS,Portugal,Foreigners and Borders Service,"Avenida do Casal de Cabanas,  Urbaniza̤̣o CabanasGolfe, no 1, 2734-506 Barcarena",2013/SBS/P1/03 EPN-Indalo 2013,24946.96,2013,Indalo,Sea Border Sector
2013/273,LBS,Portugal,Foreigners and Borders Service,"Avenida do Casal de Cabanas,  Urbaniza̤̣o CabanasGolfe, no 1, 2734-506 Barcarena",2013/LBS/06 JO Poseidon Land,30777.61,2013,Poseidon,Land Borders Sector
2013/309,ABS,Portugal,Foreigners and Borders Service,"Avenida do Casal de Cabanas,  Urbaniza̤̣o CabanasGolfe, no 1, 2734-506 Barcarena",2013/ABS/06 JO Flexi Force 2013 Mizar Operational Module,19936.24,2013,JO Flexi Force 2013 Mizar Operational Module,Air Border Sector
2013/326,ABS,Portugal,Foreigners and Borders Service,"Avenida do Casal de Cabanas,  Urbaniza̤̣o CabanasGolfe, no 1, 2734-506 Barcarena",2013/ABS/03 JO Focal Points 2013 Air,16592.49,2013,Focal Points,Air Border Sector
2013/327,ABS,Portugal,Foreigners and Borders Service,"Avenida do Casal de Cabanas,  Urbaniza̤̣o CabanasGolfe, no 1, 2734-506 Barcarena",2013/ABS/03 JO Focal Points 2013 Air,9987.38,2013,Focal Points,Air Border Sector
2013/350,SBS,Portugal,Foreigners and Borders Service,"Avenida do Casal de Cabanas,  Urbaniza̤̣o CabanasGolfe, no 1, 2734-506 Barcarena",2013/SBS/03 Focal Points Sea 2013,883,2013,Focal Points,Sea Border Sector
2013/370,ABS,Portugal,Foreigners and Borders Service,"Avenida do Casal de Cabanas,  Urbaniza̤̣o CabanasGolfe, no 1, 2734-506 Barcarena",2013/ABS/03 JO Focal Points 2013 Air,999,2013,Focal Points,Air Border Sector
2013/410,LBS,Portugal,Foreigners and Borders Service,"Avenida do Casal de Cabanas,  Urbaniza̤̣o CabanasGolfe, no 1, 2734-506 Barcarena",2013/LBS/06 JO Poseidon Land,87260.95,2013,Poseidon,Land Borders Sector
2013/415,ROS,Portugal,Foreigners and Borders Service,"Avenida do Casal de Cabanas,  Urbaniza̤̣o CabanasGolfe, no 1, 2734-506 Barcarena",2013/ROS/22 JRO to Nigeria,872.73,2013,Return Operations,Return Operations Sector
2013/458,SBS,Portugal,Foreigners and Borders Service,"Avenida do Casal de Cabanas,  Urbaniza̤̣o CabanasGolfe, no 1, 2734-506 Barcarena",2013/SBS/02 JO Poseidon Sea 2013,558402.57,2013,Poseidon,Sea Border Sector
2013/506,PRU,Portugal,Foreigners and Borders Service,"Avenida do Casal de Cabanas,  Urbaniza̤̣o CabanasGolfe, no 1, 2734-506 Barcarena",2013/PRU/04 Rapid intervention exercise - REX 2013,16765.83,2013,Rapid intervention exercise - REX 2013,Pooled Resources Unit
2013/547,SBS,Portugal,Foreigners and Borders Service,"Avenida do Casal de Cabanas,  Urbaniza̤̣o CabanasGolfe, no 1, 2734-506 Barcarena",2013/SBS/P1/05 EPN-Hermes 2013,520327.43,2013,Hermes,Sea Border Sector
2013/548,SBS,Portugal,Foreigners and Borders Service,"Avenida do Casal de Cabanas,  Urbaniza̤̣o CabanasGolfe, no 1, 2734-506 Barcarena",2013/SBS/P1/05 EPN-Hermes 2013,7345.55,2013,Hermes,Sea Border Sector
2013/555,SBS,Portugal,Foreigners and Borders Service,"Avenida do Casal de Cabanas,  Urbaniza̤̣o CabanasGolfe, no 1, 2734-506 Barcarena",2013/SBS/P1/04 EPN-Minerva,12825.02,2013,Minerva,Sea Border Sector
2013/561,SBS,Portugal,Foreigners and Borders Service,"Avenida do Casal de Cabanas,  Urbaniza̤̣o CabanasGolfe, no 1, 2734-506 Barcarena",2013/SBS/P1/04 EPN-Minerva,33378.03,2013,Minerva,Sea Border Sector
2013/575,SBS,Portugal,Foreigners and Borders Service,"Avenida do Casal de Cabanas,  Urbaniza̤̣o CabanasGolfe, no 1, 2734-506 Barcarena",2013/SBS/02 JO Poseidon Sea 2013,222466.71,2013,Poseidon,Sea Border Sector
2013/594,SBS,Portugal,Foreigners and Borders Service,"Avenida do Casal de Cabanas,  Urbaniza̤̣o CabanasGolfe, no 1, 2734-506 Barcarena",2013/SBS/P1/03 EPN-Indalo 2013,35806.48,2013,Indalo,Sea Border Sector
2013/595,LBS,Portugal,Foreigners and Borders Service,"Avenida do Casal de Cabanas,  Urbaniza̤̣o CabanasGolfe, no 1, 2734-506 Barcarena",2013/LBS/06 JO Poseidon Land,7220.36,2013,Poseidon,Land Borders Sector
2013/607,ROS,Portugal,Foreigners and Borders Service,"Avenida do Casal de Cabanas,  Urbaniza̤̣o CabanasGolfe, no 1, 2734-506 Barcarena",2013/ROS/26 JRO to Nigeria,284.22,2013,Return Operations,Return Operations Sector
2013/638,SBS,Portugal,Foreigners and Borders Service,"Avenida do Casal de Cabanas,  Urbaniza̤̣o CabanasGolfe, no 1, 2734-506 Barcarena",2013/SBS/P1/06 EPN-Aeneas 2013,10542.11,2013,Aeneas,Sea Border Sector
2013/646,SBS,Portugal,Foreigners and Borders Service,"Avenida do Casal de Cabanas,  Urbaniza̤̣o CabanasGolfe, no 1, 2734-506 Barcarena",2013/SBS/P1/03 EPN-Indalo 2013,507543.68,2013,Indalo,Sea Border Sector
2013/647,SBS,Portugal,Foreigners and Borders Service,"Avenida do Casal de Cabanas,  Urbaniza̤̣o CabanasGolfe, no 1, 2734-506 Barcarena",2013/SBS/P1/05 EPN-Hermes 2013,13934.74,2013,Hermes,Sea Border Sector
2013/651,FSC,Portugal,Foreigners and Borders Service,"Avenida do Casal de Cabanas,  Urbaniza̤̣o CabanasGolfe, no 1, 2734-506 Barcarena",2013/FSC/04 FSC Support Officer Deployment,3513.88,2013,FSC Support Officer Deployment,Frontex Situation Centre
2013/664,SBS,Portugal,Foreigners and Borders Service,"Avenida do Casal de Cabanas,  Urbaniza̤̣o CabanasGolfe, no 1, 2734-506 Barcarena",2013/SBS/P1/05 EPN-Hermes 2013,9135.24,2013,Hermes,Sea Border Sector
2013/690,SBS,Portugal,Foreigners and Borders Service,"Avenida do Casal de Cabanas,  Urbaniza̤̣o CabanasGolfe, no 1, 2734-506 Barcarena",2013/SBS/03 Focal Points Sea 2013,6381.48,2013,Focal Points,Sea Border Sector
2013/719,LBS,Portugal,Foreigners and Borders Service,"Avenida do Casal de Cabanas,  Urbaniza̤̣o CabanasGolfe, no 1, 2734-506 Barcarena",2013/LBS/01 JO Jupiter 2013,4542.15,2013,Jupiter,Land Borders Sector
2013/759,LBS,Portugal,Foreigners and Borders Service,"Avenida do Casal de Cabanas,  Urbaniza̤̣o CabanasGolfe, no 1, 2734-506 Barcarena",2013/LBS/04 JO Focal Points 2013 Land,12386.54,2013,Focal Points,Land Borders Sector
2013/776,SBS,Portugal,Foreigners and Borders Service,"Avenida do Casal de Cabanas,  Urbaniza̤̣o CabanasGolfe, no 1, 2734-506 Barcarena",2013/SBS/P1/05 EPN-Hermes 2013,486845.1,2013,Hermes,Sea Border Sector
2013/785,SBS,Portugal,Foreigners and Borders Service,"Avenida do Casal de Cabanas,  Urbaniza̤̣o CabanasGolfe, no 1, 2734-506 Barcarena",2013/SBS/P1/05 EPN-Hermes 2013,6470.58,2013,Hermes,Sea Border Sector
2013/822,SBS,Portugal,Foreigners and Borders Service,"Avenida do Casal de Cabanas,  Urbaniza̤̣o CabanasGolfe, no 1, 2734-506 Barcarena",2013/SBS/P1/05 EPN-Hermes 2013,10374.72,2013,Hermes,Sea Border Sector
2013/851,LBS,Portugal,Foreigners and Borders Service,"Avenida do Casal de Cabanas,  Urbaniza̤̣o CabanasGolfe, no 1, 2734-506 Barcarena",2013/LBS/06 JO Poseidon Land,4759.36,2013,Poseidon,Land Borders Sector
2013/872,ABS,Portugal,Foreigners and Borders Service,"Avenida do Casal de Cabanas,  Urbaniza̤̣o CabanasGolfe, no 1, 2734-506 Barcarena",2013/ABS/03 JO Focal Points 2013 Air,8154.47,2013,Focal Points,Air Border Sector
2013/900,ROS,Portugal,Foreigners and Borders Service,"Avenida do Casal de Cabanas,  Urbaniza̤̣o CabanasGolfe, no 1, 2734-506 Barcarena",2013/ROS/35 JRO to Nigeria,1044.99,2013,Return Operations,Return Operations Sector
2013/914,ROS,Portugal,Foreigners and Borders Service,"Avenida do Casal de Cabanas,  Urbaniza̤̣o CabanasGolfe, no 1, 2734-506 Barcarena",2013/ROS/38 JRO to Georgia & Ukraine,2102.33,2013,Return Operations,Return Operations Sector
2013/954,LBS,Portugal,Foreigners and Borders Service,"Avenida do Casal de Cabanas,  Urbaniza̤̣o CabanasGolfe, no 1, 2734-506 Barcarena",2013/LBS/06 JO Poseidon Land,21162.46,2013,Poseidon,Land Borders Sector
2013/964,LBS,Portugal,Foreigners and Borders Service,"Avenida do Casal de Cabanas,  Urbaniza̤̣o CabanasGolfe, no 1, 2734-506 Barcarena",2013/LBS/06 JO Poseidon Land,57370.19,2013,Poseidon,Land Borders Sector
2013/981,LBS,Portugal,Foreigners and Borders Service,"Avenida do Casal de Cabanas,  Urbaniza̤̣o CabanasGolfe, no 1, 2734-506 Barcarena",2013/LBS/04 JO Focal Points 2013 Land,41280.6,2013,Focal Points,Land Borders Sector
2013/1004,SBS,Portugal,Foreigners and Borders Service,"Avenida do Casal de Cabanas,  Urbaniza̤̣o CabanasGolfe, no 1, 2734-506 Barcarena",2013/SBS/P1/05 EPN-Hermes 2013,490559.93,2013,Hermes,Sea Border Sector
2013/1006,SBS,Portugal,Foreigners and Borders Service,"Avenida do Casal de Cabanas,  Urbaniza̤̣o CabanasGolfe, no 1, 2734-506 Barcarena",2013/SBS/P1/05 EPN-Hermes 2013,6329.34,2013,Hermes,Sea Border Sector
2013/1009,SBS,Portugal,Foreigners and Borders Service,"Avenida do Casal de Cabanas,  Urbaniza̤̣o CabanasGolfe, no 1, 2734-506 Barcarena",2013/SBS/P1/05 EPN-Hermes 2013,9156.64,2013,Hermes,Sea Border Sector
2012/26,SBS,Portugal,Foreigners and Borders Service,NA,2011/SBS/01 EPN Aeneas 2011,18152.49,2012,Aeneas,Sea Border Sector
2012/28,SBS,Portugal,Foreigners and Borders Service,NA,2011/SBS/01 EPN Aeneas 2011,8824.19,2012,Aeneas,Sea Border Sector
2012/104,ABS,Portugal,Foreigners and Borders Service,NA,2012/ABS/03 JO Focal Points 2012,49394.61,2012,Focal Points,Air Border Sector
2012/140,FSC,Portugal,Foreigners and Borders Service,NA,2012/FSC/02 - Frontex Support Officers FSC 2012,8357.37,2012,- Frontex Support Officers FSC 2012,Frontex Situation Centre
2012/169,LBS,Portugal,Foreigners and Borders Service,NA,2012/LBS/06 JO Poseidon Land 2012,31685.83,2012,Poseidon,Land Borders Sector
2012/179,LBS,Portugal,Foreigners and Borders Service,NA,2012/LBS/06 JO Poseidon Land 2012,25847.13,2012,Poseidon,Land Borders Sector
2012/246,ABS,Portugal,Foreigners and Borders Service,NA,2012/ABS/04 PP Flexi Force - Hubble module,15302.42,2012,Hubble,Air Border Sector
2012/254,LBS,Portugal,Foreigners and Borders Service,NA,2012/LBS/06 JO Poseidon Land 2012,32723.73,2012,Poseidon,Land Borders Sector
2012/258,ROS,Portugal,Foreigners and Borders Service,NA,2012/ROS/01 ATTICA 2012,6193.68,2012,Attica,Return Operations Sector
2012/260,LBS,Portugal,Foreigners and Borders Service,NA,2012/LBS/06 JO Poseidon Land 2012,13041.2,2012,Poseidon,Land Borders Sector
2012/276,SBS,Portugal,Foreigners and Borders Service,NA,2012/SBS/02 JO Poseidon Sea 2012,5872,2012,Poseidon,Sea Border Sector
2012/297,SBS,Portugal,Foreigners and Borders Service,NA,2012/SBS/01 EPN-Indalo 2012,10663.87,2012,Indalo,Sea Border Sector
2012/347,ABS,Portugal,Foreigners and Borders Service,NA,2012/ABS/04 PP Flexi Force - Hubble module,28020.18,2012,Hubble,Air Border Sector
2012/367,LBS,Portugal,Foreigners and Borders Service,NA,2012/LBS/06 JO Poseidon Land 2012,6631.87,2012,Poseidon,Land Borders Sector
2012/368,LBS,Portugal,Foreigners and Borders Service,NA,2012/LBS/06 JO Poseidon Land 2012,30476.73,2012,Poseidon,Land Borders Sector
2012/388,SBS,Portugal,Foreigners and Borders Service,NA,2012/SBS/01 EPN-Indalo 2012,17838.43,2012,Indalo,Sea Border Sector
2012/397,LBS,Portugal,Foreigners and Borders Service,NA,2012/LBS/03 JO Eurocup 2012,13402.99,2012,Eurocup,Land Borders Sector
2012/471,ROS,Portugal,Foreigners and Borders Service,NA,2012/ROS/23 JRO to Ecuador & Colombia,941.64,2012,Return Operations,Return Operations Sector
2012/477,LBS,Portugal,Foreigners and Borders Service,NA,2012/LBS/06 JO Poseidon Land 2012,30690.73,2012,Poseidon,Land Borders Sector
2012/536,ROS,Portugal,Foreigners and Borders Service,NA,2012/ROS/27 JRO to Ukraine & Georgia,2760.57,2012,Return Operations,Return Operations Sector
2012/577,SBS,Portugal,Foreigners and Borders Service,NA,2012/SBS/01 EPN-Hermes 2012,591484.5,2012,Hermes,Sea Border Sector
2012/583,SBS,Portugal,Foreigners and Borders Service,NA,2012/SBS/01 EPN-Hermes 2012,8734.85,2012,Hermes,Sea Border Sector
2012/609,SBS,Portugal,Foreigners and Borders Service,NA,2012/SBS/01 EPN-Minerva 2012,25655.19,2012,Minerva,Sea Border Sector
2012/610,SBS,Portugal,Foreigners and Borders Service,NA,2012/SBS/01 EPN-Minerva 2012,10829.96,2012,Minerva,Sea Border Sector
2012/616,LBS,Portugal,Foreigners and Borders Service,NA,2012/LBS/01 JO Jupiter,10230.19,2012,Jupiter,Land Borders Sector
2012/623,SBS,Portugal,Foreigners and Borders Service,NA,2012/SBS/01 EPN-Aeneas 2012,539369.43,2012,Aeneas,Sea Border Sector
2012/625,LBS,Portugal,Foreigners and Borders Service,NA,2012/LBS/06 JO Poseidon Land 2012,63859.21,2012,Poseidon,Land Borders Sector
2012/731,SBS,Portugal,Foreigners and Borders Service,NA,2012/SBS/01 EPN-Indalo 2012,578603.43,2012,Indalo,Sea Border Sector
2012/745,SBS,Portugal,Foreigners and Borders Service,NA,2012/SBS/01 EPN-Indalo 2012,6990.9,2012,Indalo,Sea Border Sector
2012/749,LBS,Portugal,Foreigners and Borders Service,NA,2012/LBS/04 JO Focal Points 2012,29981.21,2012,Focal Points,Land Borders Sector
2012/764,LBS,Portugal,Foreigners and Borders Service,NA,2012/LBS/06 JO Poseidon Land 2012,5446.99,2012,Poseidon,Land Borders Sector
2012/787,SBS,Portugal,Foreigners and Borders Service,NA,2012/SBS/02 JO Poseidon Sea 2012,6188.4,2012,Poseidon,Sea Border Sector
2012/809,SBS,Portugal,Foreigners and Borders Service,NA,2012/SBS/01 EPN General-Reporting Tools-Reporting Staff Exchange,1581.74,2012,EPN General-Reporting Tools-Reporting Staff Exchange,Sea Border Sector
2012/846,SBS,Portugal,Foreigners and Borders Service,NA,2012/SBS/01 EPN-Hermes 2012,9649.7,2012,Hermes,Sea Border Sector
2012/852,SBS,Portugal,Foreigners and Borders Service,NA,2012/SBS/02 JO Poseidon Sea 2012,6415.61,2012,Poseidon,Sea Border Sector
2012/856,SBS,Portugal,Foreigners and Borders Service,NA,2012/SBS/02 JO Poseidon Sea 2012,607369.56,2012,Poseidon,Sea Border Sector
2012/859,SBS,Portugal,Foreigners and Borders Service,NA,2012/SBS/01 EPN-Indalo 2012,7104.66,2012,Indalo,Sea Border Sector
2012/886,SBS,Portugal,Foreigners and Borders Service,NA,2012/SBS/02 JO Poseidon Sea 2012,8287,2012,Poseidon,Sea Border Sector
2012/889,LBS,Portugal,Foreigners and Borders Service,NA,2012/LBS/06 JO Poseidon Land 2012,5975.74,2012,Poseidon,Land Borders Sector
2012/895,ABS,Portugal,Foreigners and Borders Service,NA,2012/ABS/03 JO Focal Points 2012,13130.57,2012,Focal Points,Air Border Sector
2012/900,ROS,Portugal,Foreigners and Borders Service,NA,2012/ROS/35 JRO to Nigeria,2372.86,2012,Return Operations,Return Operations Sector
2012/929,SBS,Portugal,Foreigners and Borders Service,NA,2012/SBS/01 Mobile Operation Unit 2012,16779.41,2012,Mobile Operation Unit 2012,Sea Border Sector
2012/954,SBS,Portugal,Foreigners and Borders Service,NA,2012/SBS/01 EPN-Hermes 2012,11369.05,2012,Hermes,Sea Border Sector
2012/963,SBS,Portugal,Foreigners and Borders Service,NA,2012/SBS/02 JO Poseidon Sea 2012,6416,2012,Poseidon,Sea Border Sector
2012/1079,SBS,Portugal,Foreigners and Borders Service,NA,2012/SBS/01 EPN-Hermes 2012,9810.2,2012,Hermes,Sea Border Sector
2010/722/,PRU,Portugal,Foreigners and Borders Service,NA,2010/PRU/09 RABIT 2010,66829.81,2011,RABIT 2010,Pooled Resources Unit
2011/18/,ROS,Portugal,Foreigners and Borders Service,NA,2010/OPS/68 JRO to Nigeria,22433.48,2011,Return Operations,Return Operations Sector
2011/72/,ROS,Portugal,Foreigners and Borders Service,NA,2011/ROS/01 Attica 2011,19967.91,2011,Attica,Return Operations Sector
2011/82/,SBS,Portugal,Foreigners and Borders Service,NA,2010/OPS/10 EPN-Hermes Extension,33863.35,2011,Hermes,Sea Border Sector
2011/95/,ABS,Portugal,Foreigners and Borders Service,NA,2011/ABS/02 HUBBLE 2011,24577.29,2011,Hubble,Air Border Sector
2011/103/,SBS,Portugal,Foreigners and Borders Service,NA,2010/OPS/10 EPN-Hermes Extension,352878.46,2011,Hermes,Sea Border Sector
2011/106/,LBS,Portugal,Foreigners and Borders Service,NA,2011/LBS/02 JO Poseidon Land 2011,21410.9,2011,Poseidon,Land Borders Sector
2011/107/,LBS,Portugal,Foreigners and Borders Service,NA,2011/LBS/02 JO Poseidon Land 2011,40546.61,2011,Poseidon,Land Borders Sector
2011/135/,SBS,Portugal,Foreigners and Borders Service,NA,2010/OPS/10 EPN-Hermes Extension,363131.46,2011,Hermes,Sea Border Sector
2011/168/,LBS,Portugal,Foreigners and Borders Service,NA,2011/LBS/02 JO Poseidon Land 2011,40981.96,2011,Poseidon,Land Borders Sector
2011/169/,LBS,Portugal,Foreigners and Borders Service,NA,2011/LBS/02 JO Poseidon Land 2011,21945.9,2011,Poseidon,Land Borders Sector
2011/171/,SBS,Portugal,Foreigners and Borders Service,NA,2011/SBS/01 EPN-Hermes Extension,32046.87,2011,Hermes,Sea Border Sector
2011/172/,ROS,Portugal,Foreigners and Borders Service,NA,2011/ROS/10 JRO to Ukraine 30 March 2011,1236.94,2011,Return Operations,Return Operations Sector
2011/173/,ROS,Portugal,Foreigners and Borders Service,NA,2011/ROS/15 JRO to Nigeria on 30.03.-1.04.2011,2637.54,2011,Return Operations,Return Operations Sector
2011/176/,ABS,Portugal,Foreigners and Borders Service,NA,2011/ABS/11 Air Border Focal Points 2011,7400.53,2011,Focal Points,Air Border Sector
2011/191/,SBS,Portugal,Foreigners and Borders Service,NA,2011/SBS/02 Poseidon Sea 2011,4774,2011,Poseidon,Sea Border Sector
2011/197/,SBS,Portugal,Foreigners and Borders Service,NA,2011/SBS/02 Poseidon Sea 2011,1233939.19,2011,Poseidon,Sea Border Sector
2011/223/,ROS,Portugal,Foreigners and Borders Service,NA,2011/ROS/16 JRO to Kosovo on 12-13 April 2011,2603.24,2011,Return Operations,Return Operations Sector
2011/245/,LBS,Portugal,Foreigners and Borders Service,NA,2011/LBS/07 JO Jupiter 2011-Phase I,5195.43,2011,Jupiter,Land Borders Sector
2011/339/,ROS,Portugal,Foreigners and Borders Service,NA,2011/ROS/17 JRO to Nigeria 11 May 2011,992.46,2011,Return Operations,Return Operations Sector
2011/382/,SBS,Portugal,Foreigners and Borders Service,NA,2011/SBS/01 EPN-Indalo,354966.08,2011,Indalo,Sea Border Sector
2011/413/,ABS,Portugal,Foreigners and Borders Service,NA,2011/ABS/04 MIZAR 2011,8852.09,2011,MIZAR 2011,Air Border Sector
2011/425/,ROS,Portugal,Foreigners and Borders Service,NA,2011/ROS/01 Attica 2011,8759.79,2011,Attica,Return Operations Sector
2011/427/,SBS,Portugal,Foreigners and Borders Service,NA,2011/SBS/01 EPN-Indalo,12099.66,2011,Indalo,Sea Border Sector
2011/456/,SBS,Portugal,Foreigners and Borders Service,NA,2011/SBS/01 EPN-Hermes Extension,884960.65,2011,Hermes,Sea Border Sector
2011/497/,LBS,Portugal,Foreigners and Borders Service,NA,2011/LBS/02 JO Poseidon Land 2011,20843.8,2011,Poseidon,Land Borders Sector
2011/498/,SBS,Portugal,Foreigners and Borders Service,NA,2011/SBS/01 EPN-Hermes Extension,24130.3,2011,Hermes,Sea Border Sector
2011/500/,LBS,Portugal,Foreigners and Borders Service,NA,2011/LBS/02 JO Poseidon Land 2011,57612.75,2011,Poseidon,Land Borders Sector
2011/542/,SBS,Portugal,Foreigners and Borders Service,NA,2011/SBS/01 EPN-Indalo,9018.01,2011,Indalo,Sea Border Sector
2011/603/,LBS,Portugal,Foreigners and Borders Service,NA,2011/LBS/07 JO Jupiter 2011-Phase I,4162.88,2011,Jupiter,Land Borders Sector
2011/606/,SBS,Portugal,Foreigners and Borders Service,NA,2011/SBS/01 EPN-Minerva 2011,22034.83,2011,Minerva,Sea Border Sector
2011/643/,SBS,Portugal,Foreigners and Borders Service,NA,2011/SBS/01 EPN-Hermes Extension,7951.71,2011,Hermes,Sea Border Sector
2011/652/,SBS,Portugal,Foreigners and Borders Service,NA,2011/SBS/01 EPN-Indalo,9008.77,2011,Indalo,Sea Border Sector
2011/657/,SBS,Portugal,Foreigners and Borders Service,NA,2011/SBS/01 EPN-Indalo,186016.94,2011,Indalo,Sea Border Sector
2011/751/,SBS,Portugal,Foreigners and Borders Service,NA,2011/SBS/01 EPN-Hermes Extension,9375.88,2011,Hermes,Sea Border Sector
2011/771/,SBS,Portugal,Foreigners and Borders Service,NA,2011/SBS/01 EPN-Indalo,26685.8,2011,Indalo,Sea Border Sector
2011/778/,ROS,Portugal,Foreigners and Borders Service,NA,2011/ROS/29 JRO to Nigeria,4695.2,2011,Return Operations,Return Operations Sector
2011/798/,ABS,Portugal,Foreigners and Borders Service,NA,2011/ABS/11 Air Border Focal Points 2011,6242.7,2011,Focal Points,Air Border Sector
2011/857/,SBS,Portugal,Foreigners and Borders Service,NA,2011/SBS/01 EPN-Hermes Extension,19223.23,2011,Hermes,Sea Border Sector
2011/909/,ABS,Portugal,Foreigners and Borders Service,NA,2011/ABS/01 JO Hammer 2011,11509.65,2011,Hammer,Air Border Sector
2011/918/,SBS,Portugal,Foreigners and Borders Service,NA,2011/SBS/01 EPN-Hermes Extension,8930.77,2011,Hermes,Sea Border Sector
2011/919/,SBS,Portugal,Foreigners and Borders Service,NA,2011/SBS/01 EPN-Hermes Extension,582717.43,2011,Hermes,Sea Border Sector
2011/940/,ROS,Portugal,Foreigners and Borders Service,NA,2011/ROS/36 JRO to Ukraine and Georgia,1167.76,2011,Return Operations,Return Operations Sector
2011/947/,SBS,Portugal,Foreigners and Borders Service,NA,2011/SBS/01 EPN-Hermes Extension,9250.68,2011,Hermes,Sea Border Sector
2011/954/,SBS,Portugal,Foreigners and Borders Service,NA,2011/SBS/01 EPN-Aeneas 2011,16261.53,2011,Aeneas,Sea Border Sector
2011/1034/,ROS,Portugal,Foreigners and Borders Service,NA,2011/ROS/42 JRO to Pakistan,449.64,2011,Return Operations,Return Operations Sector
2011/1067/,SBS,Portugal,Foreigners and Borders Service,NA,2011/SBS/01 EPN-Hermes Extension,7266.3,2011,Hermes,Sea Border Sector
2011/1073/,ABS,Portugal,Foreigners and Borders Service,NA,2011/ABS/11 Air Border Focal Points 2011,14860.78,2011,Focal Points,Air Border Sector
2011/1117/,ROS,Portugal,Foreigners and Borders Service,NA,2011/ROS/01 Attica 2011,14188.03,2011,Attica,Return Operations Sector
2010/116/,LBS,Portugal,Foreigners and Borders Service,NA,2010/OPS/19 JO Jupiter 2010 II phase,6406.6,2010,Jupiter,Land Borders Sector
2010/122/,ABS,Portugal,Foreigners and Borders Service,NA,2010/OPS/09 Air Border Focal Points 2010,8117.97,2010,Focal Points,Air Border Sector
2010/136/,LBS,Portugal,Foreigners and Borders Service,NA,2010/OPS/22 JO Poseidon Land 2010 Phase I,33673.89,2010,Poseidon,Land Borders Sector
2010/148/,SBS,Portugal,Foreigners and Borders Service,NA,2010/OPS/17 JO Poseidon 2010 Sea,336299.8,2010,Poseidon,Sea Border Sector
2010/187/,ABS,Portugal,Foreigners and Borders Service,NA,2010/OPS/09 Air Border Focal Points 2010,7416.45,2010,Focal Points,Air Border Sector
2010/310/,SBS,Portugal,Foreigners and Borders Service,NA,2010/OPS/10 EPN-Indalo 2010,350210.73,2010,Indalo,Sea Border Sector
2010/400/,SBS,Portugal,Foreigners and Borders Service,NA,2010/OPS/10 EPN-Minerva 2010,17006.06,2010,Minerva,Sea Border Sector
2010/643/,ABS,Portugal,Foreigners and Borders Service,NA,2010/OPS/06 JO Meteor,2575.72,2010,JO Meteor,Air Border Sector
2010/722/,PRU,Portugal,Foreigners and Borders Service,NA,2010/PRU/09 RABIT 2010,96544.8,2010,RABIT 2010,Pooled Resources Unit
2009/051/,LBS,Portugal,Foreigners and Borders Service,NA,2009/OPS/03 -Jupiter,11872.84,2009,Jupiter,Land Borders Sector
2009/097/,SBS,Portugal,Foreigners and Borders Service,NA,2009/OPS/10 - EPN-Hera 2009,34215.88,2009,Hera,Sea Border Sector
2009/142/,LBS,Portugal,Foreigners and Borders Service,NA,2009/OPS/06 - Uranus,35481.3,2009,Uranus,Land Borders Sector
2009/147/,SBS,Portugal,Foreigners and Borders Service,NA,2009/OPS/10 - EPN-Hermes 2009,24936.01,2009,Hermes,Sea Border Sector
2009/157/,ABS,Portugal,Foreigners and Borders Service,NA,2009/OPS/23 - Air Border Focal Points 2009,7551.09,2009,Focal Points,Air Border Sector
2009/172/,SBS,Portugal,Foreigners and Borders Service,NA,2009/OPS/10 - EPN-Nautilus 2009,11456.7,2009,Nautilus,Sea Border Sector
2009/188/,SBS,Portugal,Foreigners and Borders Service,NA,2009/OPS/18 - Zeus 2009,34344.86,2009,- Zeus 2009,Sea Border Sector
2009/210/,SBS,Portugal,Foreigners and Borders Service,NA,2009/OPS/10 - EPN-Hera 2009,51231.3,2009,Hera,Sea Border Sector
2009/233/,ABS,Portugal,Foreigners and Borders Service,NA,2009/OPS/22 - Hubble,29326.31,2009,Hubble,Air Border Sector
2009/302/,SBS,Portugal,Foreigners and Borders Service,NA,2009/OPS/10 - EPN-Minerva 2009,18933.39,2009,Minerva,Sea Border Sector
2009/342/,ABS,Portugal,Foreigners and Borders Service,NA,2009/OPS/21 - Hammer 2009,47373.47,2009,Hammer,Air Border Sector
2009/359/,SBS,Portugal,Foreigners and Borders Service,NA,2009/OPS/10 - EPN Indalo 2009,699818.12,2009,Indalo,Sea Border Sector
2009/371/,SBS,Portugal,Foreigners and Borders Service,NA,2009/OPS/10 - EPN-Focal Points 2009,24006.02,2009,Focal Points,Sea Border Sector
2009/379/,SBS,Portugal,Foreigners and Borders Service,NA,2009/OPS/10 - EPN-Hera 2009,47530.87,2009,Hera,Sea Border Sector
